Date,AAPL,CVX,IBM,XOM,GS,BA,TEVA,CME
5/10/2017,147.479904,96.624641,136.883896,74.541847,216.414276,174.646591,30.625145,108.857292
5/11/2017,148.755341,96.361526,136.340881,75.178879,216.298782,175.371185,31.250149,108.615501
5/12/2017,150.83284,96.134697,136.087463,75.12429,214.431839,174.713333,31.142725,108.038887
5/15/2017,150.44632,96.942177,137.119186,75.351784,216.645218,173.893387,31.552887,109.043282
5/16/2017,150.224075,97.305099,139.083069,75.12429,217.107193,174.188934,31.035303,108.513191
5/17/2017,145.180206,95.957832,136.594284,74.614647,205.674393,170.451538,29.589983,107.06237
5/18/2017,147.392944,96.38858,136.458527,74.396233,207.060196,169.135818,28.974745,107.657593
5/19/2017,147.895401,97.625854,137.544571,74.560051,207.281525,172.339294,29.179825,108.652687
5/22/2017,148.794006,97.25927,138.141861,74.887665,207.887817,175.11377,28.750135,108.727089
5/23/2017,148.610413,97.396729,137.589813,75.151573,211.371521,174.942154,28.086069,109.926781
5/24/2017,148.165939,97.350922,138.0242,74.887665,215.403809,176.620132,28.300915,109.526909
5/25/2017,148.678024,96.333595,138.648682,74.396233,214.095016,178.355392,28.037241,109.805893
5/26/2017,148.426834,95.976166,138.006104,74.214233,215.115082,177.897736,27.832163,109.722198
5/30/2017,148.484787,95.371262,137.318283,73.80471,210.905106,178.17421,27.168097,108.996788
5/31/2017,147.605515,94.839706,138.132843,73.25869,203.99144,178.889282,27.207161,109.08049
6/1/2017,148.011337,95.563721,138.169022,73.440697,207.612411,178.593735,28.680222,109.573402
6/2/2017,150.204742,94.500595,137.607895,72.348633,205.970932,181.368149,28.699995,108.745697
6/5/2017,148.736038,94.573906,137.933716,72.912872,206.627518,180.147766,28.660448,109.917503
6/6/2017,149.238495,95.472092,137.897491,73.904816,207.148956,178.050293,28.423178,109.015396
6/7/2017,150.127441,95.105476,136.639542,73.631798,208.355942,179.337402,28.452837,111.680916
6/8/2017,149.760284,95.316277,137.653137,73.367882,211.233398,181.082108,29.194311,114.374496
6/9/2017,143.953049,97.515892,139.463196,74.742058,214.786789,181.17746,29.876465,116.338562
6/12/2017,140.513168,99.018944,140.440582,75.470093,214.275009,181.148865,30.093966,117.460899
6/13/2017,141.643692,99.101433,139.598938,75.497398,216.486237,182.188095,30.173056,117.909836
6/14/2017,140.261932,97.699181,139.200729,74.687454,218.716751,183.417984,30.32135,119.078918
6/15/2017,139.421295,97.451729,139.571793,74.860359,215.549622,186.344971,30.08408,118.57386
6/16/2017,137.469467,99.303062,140.621628,75.979729,214.178482,187.288864,30.568508,118.012711
6/19/2017,141.402145,98.487389,140.132904,75.315392,218.349838,189.805878,30.973848,119.191162
6/20/2017,140.117035,97.589203,140.232452,74.905861,217.355255,189.09082,31.013393,117.909836
6/21/2017,140.947998,95.765358,139.182632,74.114136,214.835052,189.891678,30.697031,116.815567
6/22/2017,140.71611,95.728714,139.734695,73.786514,212.208679,190.149109,32.150322,116.029938
6/23/2017,141.344177,96.23278,139.47226,74.268829,209.717422,192.809143,32.2393,116.086052
6/26/2017,140.899689,95.444588,140.48587,73.932114,212.855606,190.663956,32.575436,115.646461
6/27/2017,138.880173,95.38044,140.051453,73.813812,212.701111,189.624741,31.794415,116.55368
6/28/2017,140.909348,95.572891,140.567337,74.19603,215.539993,190.320709,32.437027,118.564529
6/29/2017,138.831879,95.426262,139.490356,73.440697,216.688995,188.261353,32.456799,116.946495
6/30/2017,139.160446,95.618729,139.218826,73.467995,214.265366,188.537827,32.842365,117.13356
7/3/2017,138.657959,97.42424,140.802597,74.714752,219.460281,189.33873,32.931339,118.124954
7/5/2017,139.228058,95.884514,139.074036,73.577187,220.194122,192.408691,32.338158,117.797592
7/6/2017,137.913971,95.151306,137.888474,72.912872,218.890594,192.094055,31.408846,115.683884
7/7/2017,139.315018,94.848869,138.413376,73.00386,217.529083,192.942612,31.181461,116.750099
7/10/2017,140.165329,94.43644,138.847748,72.949272,218.069824,194.458542,30.815668,116.076698
7/11/2017,140.619492,94.509758,138.639618,73.349701,219.141617,196.660919,30.617939,115.188194
7/12/2017,140.822388,95.215462,139.101181,73.677292,219.566483,196.822998,31.725208,115.403297
7/13/2017,142.783875,95.435425,139.037857,73.686409,222.472916,196.622787,32.812706,115.403297
7/14/2017,144.011017,95.719543,139.58989,73.968513,220.734879,198.796585,31.537369,112.765831
7/17/2017,144.513474,95.508736,138.476715,73.586296,221.372131,199.263748,31.468164,112.831314
7/18/2017,145.015961,95.059662,139.372681,73.349701,215.626877,198.539154,31.586802,112.75647
7/19/2017,145.92421,95.737862,133.517212,73.577187,215.201996,201.056152,31.55714,112.391724
7/20/2017,145.267151,95.893677,133.634888,73.586296,214.651611,200.484116,32.061344,112.75647
7/21/2017,145.199524,94.628899,133.109955,72.912872,212.604538,202.257507,32.268955,113.167999
7/24/2017,146.95813,94.583076,132.12352,72.685356,210.673386,202.295578,32.100891,112.625542
7/25/2017,147.586212,95.673721,132.30452,73.049377,213.956406,202.562592,32.387592,114.000397
7/26/2017,148.281906,96.342758,131.553345,73.140381,214.603333,222.574753,32.664413,113.944283
7/27/2017,145.479767,97.250107,131.290909,73.558998,213.859848,229.773056,32.081116,113.5047
7/28/2017,144.455536,99.092278,130.584961,72.439636,215.91655,230.030472,31.972366,113.429871
7/31/2017,143.711487,100.072922,130.928864,72.840065,217.577347,231.165054,31.804298,114.683151
8/1/2017,144.986969,101.530174,131.499054,72.958374,219.189911,228.285706,31.497824,115.77742
8/2/2017,151.837723,101.236877,130.729767,73.349701,218.485016,226.865128,30.894758,116.123474
8/3/2017,150.320694,100.292885,131.173233,73.249588,216.283493,227.151138,23.480015,116.899727
8/4/2017,151.113022,100.9161,131.372345,72.994759,221.883911,226.636307,20.365826,117.685371
8/7/2017,153.45137,100.61367,129.84285,72.949272,224.90625,229.03891,18.378674,116.881035
8/8/2017,154.678513,101.136078,129.970901,72.76725,224.066147,228.342896,18.082085,116.684624
8/9/2017,155.625443,101.630981,129.659943,72.994759,223.061935,224.727081,17.301065,118.022057
8/10/2017,150.668503,100.9161,129.723938,72.562912,217.741531,223.355591,16.994589,116.151527
8/11/2017,152.763809,100.109596,129.723938,71.864571,216.437943,225.273804,17.103336,115.281723
8/14/2017,155.06282,99.633003,130.162964,71.882942,219.537521,227.450928,16.96493,116.60981
8/15/2017,156.760422,99.5047,129.934326,71.708359,219.759613,229.388336,17.76572,117.769547
8/16/2017,156.129883,98.902985,130.327591,71.184601,217.847748,227.87294,17.291178,118.050117
8/17/2017,153.132416,98.051331,128.681335,70.072784,213.80188,225.954742,16.905613,117.245781
8/18/2017,152.783203,98.569733,127.766769,70.421936,214.506775,226.127396,17.103336,117.273849
8/21/2017,152.501923,97.92173,128.342926,70.183037,213.193558,226.041077,16.846294,117.170975
8/22/2017,154.994904,98.458641,128.964844,70.513824,215.887573,229.944611,16.816635,118.190422
8/23/2017,155.188934,98.690063,129.998322,70.394379,215.076492,228.352478,16.302546,117.797592
8/24/2017,154.500198,99.458412,130.72998,70.137093,215.317871,228.975922,16.174025,117.769547
8/25/2017,155.072525,100.189728,131.461655,70.495445,214.815765,226.242493,16.109426,118.873154
8/28/2017,156.634308,99.754639,130.336731,70.265739,212.768723,227.479706,15.831164,118.714157
8/29/2017,158.031204,99.847206,130.912918,70.24736,213.117508,230.654343,15.672157,118.199776
8/30/2017,158.458023,99.72686,130.382462,69.925758,215.500977,230.62558,15.36408,117.900475
8/31/2017,159.088562,99.625046,130.812302,70.137093,216.779907,229.858322,15.761599,117.657303
9/1/2017,159.137039,100.680351,131.772614,70.35762,218.853348,230.5009,15.801351,118.078178
9/5/2017,157.226044,101.309837,130.821457,70.918137,211.005341,227.307098,15.31439,117.339317
9/6/2017,157.061127,103.485245,131.534836,72.388306,212.022644,225.024414,15.423709,120.107719
9/7/2017,156.430603,103.494514,130.693405,72.618034,209.125671,226.645309,15.374019,118.208717
9/8/2017,153.879349,102.550293,130.28186,72.425064,210.453064,229.014282,15.403832,120.370941
9/11/2017,156.663422,104.161034,132.485977,72.82019,214.183258,230.750275,18.38522,121.085449
9/12/2017,156.042587,104.133247,133.309082,73.049896,218.921173,230.740692,19.21007,122.269958
9/13/2017,154.86879,105.697701,133.519485,73.297989,219.512177,232.035446,18.742987,123.031448
9/14/2017,153.539841,105.947655,133.10791,73.592026,219.793182,235.200485,18.246088,124.206589
9/15/2017,155.091934,106.114273,132.449402,73.573647,218.213882,238.816299,17.987701,123.426285
9/18/2017,153.918137,106.632675,132.202454,73.592026,220.452011,242.729446,16.884588,123.435699
9/19/2017,153.976364,107.697235,132.056137,73.711487,221.789093,242.134781,17.083347,123.915154
9/20/2017,151.396042,107.725014,133.418869,74.014709,222.641693,245.012115,17.003843,125.785957
9/21/2017,148.796295,107.817581,132.851837,73.408264,224.095032,245.568359,17.043594,125.785957
9/22/2017,147.341217,108.57666,132.732925,73.435822,223.84314,245.961609,17.083347,126.133804
9/25/2017,146.041321,109.224663,133.409698,74.409828,223.097092,243.918732,17.063471,126.256012
9/26/2017,148.553772,108.789581,134.040771,74.327126,222.787064,243.324081,17.152912,125.118484
9/27/2017,149.61113,108.724785,133.217667,74.823326,227.457123,244.839432,17.510679,126.472244
9/28/2017,148.689575,108.882156,133.217667,75.521652,228.145004,243.870758,17.053534,127.72258
9/29/2017,149.50444,108.771065,132.68721,75.32869,229.811493,243.813217,17.490803,127.553337
10/2/2017,149.20372,108.706268,134.132248,75.00708,233.163864,245.520432,18.355404,128.23024
10/3/2017,149.853638,109.067284,134.241974,75.126541,234.103729,245.012115,18.703234,129.104507
10/4/2017,148.883591,108.845123,133.967621,75.154106,232.834427,245.299789,15.980234,128.681473
10/5/2017,150.736404,109.770836,134.187103,75.365433,238.405579,248.301804,15.582716,129.753204
10/6/2017,150.649063,108.335976,133.967621,75.080597,238.366821,248.004486,15.841102,128.9823
10/9/2017,151.172897,108.965462,134.799881,75.374634,235.247009,247.822281,15.672157,129.725006
10/10/2017,151.231125,109.974487,135.815048,75.585976,235.053223,250.258377,15.791413,129.010513
10/11/2017,151.861649,110.465111,135.010223,75.898392,234.859451,250.747528,15.662219,128.972931
10/12/2017,151.32814,110.28923,134.470627,75.742195,232.340332,251.198318,15.056004,129.461761
10/13/2017,152.288498,110.307762,134.534637,75.723816,231.109833,250.076172,14.887058,129.085724
10/16/2017,155.091934,111.205688,134.287704,76.091347,234.869141,249.126648,14.618733,129.283157
10/17/2017,155.664261,111.289001,134.022476,76.229187,228.745743,248.042847,14.648547,128.032806
10/18/2017,154.975525,109.37278,145.902878,76.04541,234.500916,249.404785,14.529292,128.202026
10/19/2017,151.308716,109.41906,147.155838,76.027016,232.524414,248.445679,14.837369,126.867081
10/20/2017,151.570633,109.82637,148.225891,76.367004,237.116959,253.92215,14.807554,127.036308
10/23/2017,151.493027,110.094833,145.921173,76.486458,234.597855,251.591568,14.449788,126.547432
10/24/2017,152.395187,110.372543,142.564651,76.697815,237.223557,255.121017,14.191401,126.039803
10/25/2017,151.725845,109.641235,140.387939,76.422134,234.190903,247.851028,13.843574,125.832977
10/26/2017,152.695908,109.641235,140.479431,76.697815,234.200607,248.66626,13.605062,128.418274
10/27/2017,158.166992,105.105255,140.552567,76.918335,234.190903,245.971191,13.237357,129.311356
10/30/2017,161.727112,105.89209,141.1745,76.762123,233.396423,248.64711,13.465931,127.957611
10/31/2017,163.977585,107.280655,140.900116,76.58754,234.936935,247.429047,13.71438,128.954117
11/1/2017,161.892014,107.289932,140.872696,77.065353,236.661591,247.927765,13.933015,127.985809
11/2/2017,163.07547,106.762276,140.250778,76.752937,239.200089,251.888855,11.160324,131.896637
11/3/2017,167.333984,106.447525,138.631958,76.431328,236.797226,251.044846,11.329269,131.67099
11/6/2017,169.031586,108.34523,137.95517,76.955093,235.915527,253.269958,12.333004,129.884827
11/7/2017,169.574799,108.530373,138.4216,76.798882,232.350021,255.245712,11.617471,129.311356
11/8/2017,170.961975,108.002716,138.622803,76.697815,233.745209,254.708633,11.756602,129.358353
11/9/2017,170.612793,108.530373,138.835266,77.157234,233.29953,253.31044,11.776479,129.771973
11/10/2017,170.048096,108.474831,137.782227,76.916122,232.679413,251.526596,11.706912,129.621552
11/13/2017,169.366638,108.521126,137.080185,76.869736,232.795715,253.040482,11.66716,131.75563
11/14/2017,166.806213,108.234161,137.532852,76.266953,229.859955,252.404037,11.677098,131.802612
11/15/2017,164.606018,107.799065,135.879379,75.311768,230.218445,253.464737,12.521826,131.304367
11/16/2017,166.572571,107.051552,137.74527,74.708969,231.923691,254.274719,12.710646,131.699203
11/17/2017,165.64769,107.182381,137.60672,74.412224,230.615707,252.886185,13.754131,131.135162
11/20/2017,165.482208,107.191719,139.029236,74.699707,230.72226,255.171494,12.998847,133.400803
11/21/2017,168.558578,107.61219,140.35939,74.996468,230.615707,257.447083,13.247295,134.04007
11/22/2017,170.330444,108.303635,140.19313,75.209763,229.075134,255.672882,13.396364,133.372589
11/24/2017,170.340179,108.864273,140.257782,75.506516,228.610062,256.376801,13.615,133.36319
11/27/2017,169.483444,108.004631,140.387115,75.21904,227.796219,256.087494,14.65,133.560623
11/28/2017,168.490463,108.808189,140.839737,75.738358,231.962463,258.411377,14.69,136.427933
11/29/2017,164.995453,109.490288,141.837357,76.294769,234.586685,259.6745,15.07,138.975601
11/30/2017,167.302734,111.181503,142.225311,77.240692,240.690445,266.906464,14.82,140.583191
12/1/2017,166.523895,111.667389,142.955063,77.398354,241.963684,261.680176,15.26,141.758347
12/4/2017,165.306976,112.910103,144.525406,77.500366,243.615982,268.034668,15.05,144.221436
12/5/2017,165.151184,112.489639,143.500076,76.869736,241.361069,265.691559,15.06,142.999252
12/6/2017,164.537888,111.760826,142.345413,76.304047,239.047867,268.323914,14.32,143.600952
12/7/2017,164.839676,111.77951,141.85585,76.554451,241.584641,271.891663,15,143.582077
12/8/2017,164.888367,112.050491,143.001236,76.656464,243.324402,275.681244,16.059999,144.290192
12/11/2017,168.101028,112.51767,143.555466,76.99958,243.11058,273.039124,16.440001,144.18631
12/12/2017,167.156677,111.826233,144.784042,76.749191,250.4487,279.576843,16.52,144.488449
12/13/2017,167.711624,112.05983,142.169891,77.083046,248.388184,281.408905,15.7,143.147736
12/14/2017,167.662949,111.686081,142.253036,76.879021,248.31044,283.376007,17.299999,142.024139
12/15/2017,169.366638,111.872955,140.867447,76.99958,249.953018,283.433868,18.610001,142.637878
12/18/2017,171.751816,111.84491,141.63414,76.916122,252.722992,285.555237,18.52,142.836151
12/19/2017,169.921539,111.975723,141.541779,76.452438,249.282379,286.625549,17.9,141.778656
12/20/2017,169.736588,112.956833,141.283127,76.851212,248.018829,287.252319,17.450001,141.098846
12/21/2017,170.37912,116.628929,139.943741,77.760025,253.685272,284.484863,18.5,142.458481
12/22/2017,170.37912,116.778427,140.867447,77.871315,251.702499,284.552399,18.75,140.66452
12/26/2017,166.056595,117.712807,141.172272,77.880577,250.487534,284.803101,18.92,140.62677
12/27/2017,166.085815,117.311035,141.449402,77.806404,248.767212,285.053802,19.1,141.119873
12/28/2017,166.553101,117.33905,142.289978,77.917664,249.301804,285.757721,19,141.467972
12/29/2017,164.75206,116.974648,141.717285,77.565277,247.610641,284.369171,18.950001,141.216568
1/2/2018,167.701889,119.207809,142.483978,78.85434,248.495102,286.230194,19.110001,139.998276
1/3/2018,167.672668,120.076767,146.400558,80.40303,246.181885,287.155884,19.129999,142.241486
1/4/2018,168.451508,119.703026,149.365707,80.514313,249.622543,286.066254,19.58,143.759521
1/5/2018,170.369385,119.506805,150.095444,80.449402,248.349289,297.80127,19.219999,144.697418
1/8/2018,169.736588,120.095459,151.000687,80.811081,244.743439,299.064423,19.120001,146.708588
1/9/2018,169.717117,119.450745,151.333221,80.467949,246.813644,307.048492,19.370001,147.578812
1/10/2018,169.678162,120.216942,151.656525,79.828064,247.192703,308.81311,20.040001,147.839859
1/11/2018,170.641968,123.870361,151.675003,80.616325,247.970261,316.39212,21.74,147.752853
1/12/2018,172.404099,124.832764,150.695847,81.163467,249.81694,324.192993,22.07,147.675491
1/16/2018,171.527893,123.347069,151.3517,80.653419,251.206802,323.180573,21.41,147.16304
1/17/2018,174.360886,123.674149,155.785538,81.608627,246.531769,338.46405,21.48,146.437836
1/18/2018,174.516632,122.954659,156.219681,81.080009,243.926987,328.001831,20.709999,147.172714
1/19/2018,173.737839,122.683701,149.984573,80.820351,248.932465,325.658722,20.700001,149.174179
1/22/2018,172.316452,123.861008,150.197052,81.840454,254.180954,325.919006,21.02,150.305466
1/23/2018,172.355392,122.422066,153.568619,81.886826,252.791061,323.595184,20.950001,149.145218
1/24/2018,169.610016,122.767784,152.755737,82.100121,258.224152,322.727356,20.57,149.860718
1/25/2018,166.582321,122.076355,152.848114,81.951736,261.480194,330.846375,21.16,149.067841
1/26/2018,166.971725,122.580917,154.575485,82.535988,260.615173,330.952454,21.33,150.025085
1/29/2018,163.515671,120.048752,154.07666,81.617889,264.833374,328.638245,21.610001,148.371674
1/30/2018,162.551865,117.012024,151.139236,80.477226,261.39267,325.639404,20.65,148.255646
1/31/2018,162.999695,117.124138,151.21312,80.959457,260.372162,341.703918,20.41,148.400665
2/1/2018,163.340424,117.329712,150.012283,82.600899,264.590393,344.182068,21.18,153.65097
2/2/2018,156.253067,110.798424,146.899338,78.39064,252.742462,336.439056,20.57,153.84436
2/5/2018,152.349167,105.22953,140.895157,73.929985,242.119202,317.125,19.74,148.864792
2/6/2018,158.71611,109.490288,143.490814,72.659492,251.440079,328.725037,20.4,152.432648
2/7/2018,155.318436,107.724312,142.114487,71.351898,249.884979,335.677307,20.85,154.637207
2/8/2018,151.044632,104.930534,137.674271,70.545082,239.436661,319.446259,18.639999,147.97522
2/9/2018,152.892105,106.051773,139.465302,70.994781,242.303848,322.518036,18.610001,151.659149
2/12/2018,159.050415,106.500282,141.228287,71.594353,246.055527,333.148163,19.27,154.830612
2/13/2018,160.643784,105.855568,140.621979,71.481934,248.359039,332.527985,18.52,154.859604
2/14/2018,163.605591,106.173256,144.362564,71.631836,255.211182,334.165649,19.33,156.783737
2/15/2018,169.099213,106.192131,145.52861,71.397614,260.16803,345.415955,20.809999,159.645798
2/16/2018,168.551804,105.824097,145.687164,71.706779,260.109741,344.039917,20.9,157.006149
2/20/2018,167.984848,104.729431,144.735687,70.966667,257.45639,342.402313,19.98,157.944031
2/21/2018,167.222412,102.917564,143.616333,70.160973,256.008209,341.452667,20.09,156.425995
2/22/2018,168.620224,103.700821,142.888702,71.069717,254.09343,344.89267,19.799999,155.217346
2/23/2018,171.552734,106.248749,145.071518,72.634262,259.283569,345.609711,20.040001,158.591858
2/26/2018,174.944702,108.145538,147.925934,73.861542,263.647583,352.218445,20,161.376556
2/27/2018,174.377747,107.211296,146.032318,72.606163,260.411072,353.342529,19.379999,161.173492
2/28/2018,174.113831,105.616486,145.360672,70.957291,256.268677,350.987762,18.719999,160.661026
3/1/2018,171.063995,105.729729,143.476364,70.451401,250.274521,338.855682,18.870001,156.890121
3/2/2018,172.24678,105.352249,144.110718,70.779305,251.580566,333.991211,19.16,160.757721
3/5/2018,172.843079,106.777206,146.405426,71.453835,256.453888,341.820862,19.33,162.913956
3/6/2018,172.696442,107.249046,145.258057,71.369522,260.167358,338.109589,19.18,163.977524
3/7/2018,171.093338,107.428337,147.683426,69.570755,258.627411,336.287811,19.07,163.000946
3/8/2018,172.960373,106.965942,145.715164,69.439606,259.592316,337.925415,19.120001,163.544693
3/9/2018,175.931992,110.617981,148.606888,69.851799,263.910065,343.536072,19.18,166.438095
3/12/2018,177.632843,110.212196,149.493042,70.488869,266.453949,333.526093,19.5,164.263168
3/13/2018,175.922211,109.90078,148.616196,69.823708,261.726837,328.177185,19.32,160.020187
3/14/2018,174.42662,108.645683,147.496841,68.952423,257.730713,320.027679,18.57,158.214233
3/15/2018,174.631882,109.070343,148.886719,69.72065,259.85553,319.756378,18.049999,160.583328
3/16/2018,174.016083,108.90049,149.493042,70.37645,260.820404,320.231201,18.370001,160.321167
3/19/2018,171.357239,107.475533,146.778549,69.467697,255.878876,321.481201,17.91,158.787094
3/20/2018,171.298615,108.051163,145.705811,69.31781,256.522156,327.169342,17.68,159.408478
3/21/2018,167.417892,110.44812,146.162903,70.301514,255.216049,326.655762,17.6,159.719193
3/22/2018,165.052322,107.296219,141.871933,68.858749,246.200439,309.707611,17.309999,155.505325
3/23/2018,161.23027,106.616783,138.886948,68.28727,239.046371,311.054565,16.91,153.524597
3/26/2018,168.884155,108.853294,143.065948,69.327171,248.422653,318.77771,16.870001,157.010269
3/27/2018,164.553802,108.202164,141.704041,69.046112,240.995712,311.170837,16.68,154.379028
3/28/2018,162.735626,105.786346,142.273056,68.212318,243.052246,310.104919,17.040001,154.223694
3/29/2018,164.006378,107.617081,143.121918,69.898659,245.479156,317.721405,17.09,157.039413
4/2/2018,162.931122,105.918465,139.987656,68.59642,241.08345,312.450012,16.77,153.116806
4/3/2018,164.602676,108.362595,139.782455,70.282761,244.231598,320.570313,16.950001,155.903397
4/4/2018,167.750244,108.03231,143.765564,70.14222,246.21991,317.295074,17.24,155.825729
4/5/2018,168.913483,110.684036,143.68161,71.21962,249.329102,325.977448,17.219999,158.253067
4/6/2018,164.592911,108.296532,140.454086,70.14222,243.637054,316.015961,16.879999,153.660538
4/9/2018,166.225342,109.447807,142.431641,70.14222,245.800812,312.488739,17.129999,154.553787
4/10/2018,169.353378,112.156174,144.950241,72.203316,250.069839,324.456085,17.879999,158.835648
4/11/2018,168.561569,112.533646,144.922256,72.540588,246.531799,317.217529,17.99,156.573349
4/12/2018,170.223358,112.514771,147.450195,72.343849,253.013306,327.023987,18.18,159.437622
4/13/2018,170.800049,113.165909,146.181564,72.924675,249.436325,319.078064,18.049999,158.670578
4/16/2018,171.865585,113.90197,147.282272,73.580482,251.346664,321.490875,18.059999,159.253128
4/17/2018,174.231125,114.619171,150.099396,73.383751,247.20433,326.287567,17.84,159.971619
4/18/2018,173.840134,116.84626,138.793655,74.217552,247.564941,330.434906,17.92,160.398834
4/19/2018,168.913483,116.742455,137.776886,74.404915,247.730637,330.08609,17.709999,159.690048
4/20/2018,161.992706,115.421295,135.164993,74.011436,245.57663,328.177185,17.82,160.282333
4/23/2018,161.523514,116.619774,136.060516,74.545456,240.42067,328.341827,17.85,159.427887
4/24/2018,159.275253,115.638344,135.78067,73.402489,236.346558,318.864868,17.559999,156.903473
4/25/2018,159.969269,115.808212,136.135147,74.479858,233.169144,332.237305,17.27,156.398575
4/26/2018,160.526474,117.223732,136.862701,75.75399,234.007355,332.169464,17.67,154.815948
4/27/2018,158.669205,119.488564,136.63887,72.877853,233.724701,330.318634,17.83,152.786697
4/30/2018,161.543045,118.063606,135.220978,72.84037,232.291931,323.225464,17.98,153.097397
5/1/2018,165.296692,117.827682,135.25827,72.090881,230.674011,319.330017,18.709999,151.951691
5/2/2018,172.598679,118.422188,132.879608,71.950363,228.120377,314.145782,18.6,151.83519
5/3/2018,172.911484,118.91291,132.450516,71.706779,227.496582,320.444366,17.780001,152.456558
5/4/2018,179.695419,118.459938,134.241486,72.044044,228.987823,324.068481,17.83,154.534378
5/7/2018,180.995468,117.903183,133.597855,72.831001,231.190552,329.882599,18.620001,154.592651
5/8/2018,181.865463,119.441376,133.39267,73.158897,230.995651,327.886383,18.9,153.854721
5/9/2018,183.145996,121.470284,134.505585,74.882713,235.605804,333.826508,19.33,156.777252
5/10/2018,185.765717,121.564651,136.042953,76.559685,237.272491,335.073029,19.24,155.311142
5/11/2018,185.059204,122.527199,135.948639,76.919289,236.765671,333.505096,19.309999,154.660583
5/14/2018,184.627441,123.046227,136.099564,77.439789,237.730576,335.579407,20.379999,156.350021
5/15/2018,182.949463,122.432831,135.571381,77.401932,235.440094,333.174011,20.299999,155.786865
5/16/2018,184.65686,122.262962,136.410797,77.619583,234.855331,332.054077,20.879999,156.000488
5/17/2018,183.489166,123.233925,136.288193,77.487099,233.042435,335.141205,21.120001,156.029617
5/18/2018,182.821884,121.710861,135.892059,76.938225,230.995651,342.045776,21.23,155.136353
5/21/2018,184.117172,123.148224,137.221939,77.865639,231.677902,354.403992,21.09,156.68988
5/22/2018,183.655975,122.063072,136.84465,77.259979,231.970306,345.736694,21,156.184967
5/23/2018,184.833527,122.510468,136.448532,77.742622,231.785126,349.817139,21.15,155.456772
5/24/2018,184.627441,120.520966,135.882629,75.963478,230.118454,349.612579,21.629999,155.35968
5/25/2018,185.049393,116.313553,135.477051,74.487167,229.056061,350.674103,22.18,154.961578
5/29/2018,184.382111,115.552017,133.194595,74.21273,221.278229,343.263092,21.540001,154.068329
5/30/2018,183.989609,119.140724,134.515015,77.127495,224.144104,348.823792,21.65,160.680435
5/31/2018,183.371399,118.322067,133.279465,76.881439,220.935883,342.951477,21.5,158.16568
6/1/2018,186.678314,117.893723,133.883087,77.439789,223.351837,347.392242,21.889999,162.661118
6/4/2018,188.238571,116.380188,134.911148,76.625923,224.858093,351.297394,21.68,165.350616
6/5/2018,189.690826,116.827583,135.533646,76.351486,223.342056,350.683838,21.52,165.505981
6/6/2018,190.348297,117.44632,136.486252,77.65744,227.146927,361.844208,21.799999,168.496445
6/7/2018,189.838028,120.854141,137.099319,78.433456,228.34021,358.893433,21.889999,167.424103
6/8/2018,188.110962,120.359154,137.834991,79.114822,228.281509,359.838043,23.110001,166.673462
6/11/2018,187.64978,121.425293,138.249985,78.641647,228.966187,361.240387,23.190001,166.34198
6/12/2018,188.680099,120.968376,138.523483,77.998131,227.538147,360.928772,24.02,165.942276
6/13/2018,187.129684,120.958862,138.033066,77.136955,228.711899,354.335785,24.33,166.195755
6/14/2018,187.227844,120.425797,136.948395,77.496567,228.535812,352.943176,23.780001,164.616486
6/15/2018,185.304504,118.074585,137.127594,76.332565,226.843704,348.521942,23.76,165.562103
6/18/2018,185.20639,119.911758,136.269318,76.483978,226.325287,345.46402,24.219999,164.947922
6/19/2018,182.213486,119.502449,135.722275,76.370407,223.322495,332.200134,24.049999,162.764236
6/20/2018,183.008331,119.264458,134.52446,76.133812,222.833435,333.729095,24.280001,163.007935
6/21/2018,181.987808,116.694305,133.22287,75.414612,222.011826,328.830658,24.01,163.992554
6/22/2018,181.457901,119.083595,133.251175,77.013931,221.072815,330.047943,23.99,164.187531
6/25/2018,178.759384,116.713348,130.902679,75.461914,216.690872,322.539551,23.57,162.30603
6/26/2018,180.977097,118.188812,131.176178,76.313622,216.730026,322.636902,23.620001,161.389679
6/27/2018,180.712158,119.940315,129.66713,77.326225,215.360657,321.195648,23.639999,159.088974
6/28/2018,182.027039,119.616676,132.081619,77.572273,218.529724,325.899323,24.709999,159.742126
6/29/2018,181.644363,120.349632,131.760971,78.291504,215.742142,326.736877,24.32,159.800629
7/2/2018,183.675583,118.274483,131.911865,77.373543,218.37323,327.291931,24.469999,159.868866
7/3/2018,180.476639,118.731392,131.638336,77.827782,215.556259,324.224304,24.700001,157.070969
7/5/2018,181.928925,118.017471,133.392654,77.894028,215.908401,324.467743,23.92,156.271576
7/6/2018,184.45079,118.169769,134.38298,77.912964,216.93541,325.889587,24.129999,156.398315
7/9/2018,187.011948,119.930801,136.184433,78.452385,222.99971,332.979248,24.25,159.42041
7/10/2018,186.786255,121.453842,136.486252,79.171616,221.884659,338.082214,24.139999,160.044342
7/11/2018,184.362503,117.579582,136.703171,78.159004,220.720703,331.693726,23.75,161.272659
7/12/2018,187.453506,118.283989,138.127365,78.253654,222.246582,336.98175,23.73,162.510757
7/13/2018,187.747894,118.074585,137.608612,78.840378,221.454285,341.61731,23.290001,162.715485
7/16/2018,187.33577,117.065552,137.193634,78.064369,226.374191,346.788452,23.299999,163.992554
7/17/2018,187.865646,116.047012,135.335571,77.894028,225.963379,347.548035,23.129999,164.772461
